row_type,model,display_name,threshold,metric,value,fpr,tpr,precision,recall,tn,fp,fn,tp,accuracy,f1,ms_per_frame
precision_recall_point,original,SIRCH original (epoch 4),0.003594478825107217,pr_point_94,,,,0.592079207920792,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0036363410763442516,pr_point_95,,,,0.5932539682539683,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.003690588753670454,pr_point_96,,,,0.5944333996023857,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0037537445314228535,pr_point_97,,,,0.5956175298804781,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0037778462283313274,pr_point_98,,,,0.5968063872255489,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.003929899539798498,pr_point_99,,,,0.598,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.004101911559700966,pr_point_100,,,,0.5991983967935872,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0041585457511246204,pr_point_101,,,,0.6004016064257028,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.004203020129352808,pr_point_102,,,,0.6016096579476862,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.00479002483189106,pr_point_103,,,,0.6028225806451613,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.004797718953341246,pr_point_104,,,,0.604040404040404,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.004839051514863968,pr_point_105,,,,0.6052631578947368,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0049124425277113914,pr_point_106,,,,0.6064908722109533,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.005144922062754631,pr_point_107,,,,0.6077235772357723,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0055917780846357346,pr_point_108,,,,0.6089613034623218,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.005928289145231247,pr_point_109,,,,0.610204081632653,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.006138232070952654,pr_point_110,,,,0.6114519427402862,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.006187683902680874,pr_point_111,,,,0.6127049180327869,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0064401281997561455,pr_point_112,,,,0.6139630390143738,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0066593484953045845,pr_point_113,,,,0.6152263374485597,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.00695472676306963,pr_point_114,,,,0.6164948453608248,1.0,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.007166597526520491,pr_point_115,,,,0.6157024793388429,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.007625033613294363,pr_point_116,,,,0.6169772256728778,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.007820600643754005,pr_point_117,,,,0.6182572614107884,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.007995805703103542,pr_point_118,,,,0.6195426195426196,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008055275306105614,pr_point_119,,,,0.6208333333333333,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008121101185679436,pr_point_120,,,,0.6221294363256785,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008418225683271885,pr_point_121,,,,0.6234309623430963,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008467121981084347,pr_point_122,,,,0.6247379454926625,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008560317568480968,pr_point_123,,,,0.6260504201680672,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008785738609731197,pr_point_124,,,,0.6273684210526316,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008867952041327953,pr_point_125,,,,0.6286919831223629,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0088803106918931,pr_point_126,,,,0.6300211416490487,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.00889684446156025,pr_point_127,,,,0.6313559322033898,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.008986205793917179,pr_point_128,,,,0.6326963906581741,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.00954710878431797,pr_point_129,,,,0.6340425531914894,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.009624912403523922,pr_point_130,,,,0.6353944562899787,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.00976967066526413,pr_point_131,,,,0.6367521367521367,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.00980803370475769,pr_point_132,,,,0.6381156316916489,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.009838186204433441,pr_point_133,,,,0.6394849785407726,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.009982595220208168,pr_point_134,,,,0.6408602150537634,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.010492061264812946,pr_point_135,,,,0.6422413793103449,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.010518217459321022,pr_point_136,,,,0.6436285097192225,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.010823833756148815,pr_point_137,,,,0.645021645021645,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.011226236820220947,pr_point_138,,,,0.6464208242950108,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.011311065405607224,pr_point_139,,,,0.6478260869565218,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.011765594594180584,pr_point_140,,,,0.6492374727668845,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.012306321412324905,pr_point_141,,,,0.6506550218340611,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.012483784928917885,pr_point_142,,,,0.6520787746170679,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.012844815850257874,pr_point_143,,,,0.6535087719298246,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.013211228884756565,pr_point_144,,,,0.654945054945055,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.013650971464812756,pr_point_145,,,,0.6563876651982379,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.01478002592921257,pr_point_146,,,,0.6578366445916115,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.015689048916101456,pr_point_147,,,,0.6592920353982301,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.015819044783711433,pr_point_148,,,,0.6607538802660754,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.01594352349638939,pr_point_149,,,,0.6622222222222223,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.016889898106455803,pr_point_150,,,,0.6636971046770601,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.017798911780118942,pr_point_151,,,,0.6651785714285714,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.018061120063066483,pr_point_152,,,,0.6666666666666666,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.018375491723418236,pr_point_153,,,,0.6681614349775785,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.01869824342429638,pr_point_154,,,,0.6696629213483146,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.020682571455836296,pr_point_155,,,,0.6711711711711712,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.02075893245637417,pr_point_156,,,,0.672686230248307,0.9966555183946488,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.021520433947443962,pr_point_157,,,,0.6719457013574661,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.02215111255645752,pr_point_158,,,,0.673469387755102,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.02224046364426613,pr_point_159,,,,0.675,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.023357348516583443,pr_point_160,,,,0.6765375854214123,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.02470356784760952,pr_point_161,,,,0.678082191780822,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.026033952832221985,pr_point_162,,,,0.6796338672768879,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.028440428897738457,pr_point_163,,,,0.6827586206896552,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.029885614290833473,pr_point_164,,,,0.684331797235023,0.9933110367892977,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.030228089541196823,pr_point_165,,,,0.6836027713625866,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.03029789589345455,pr_point_166,,,,0.6851851851851852,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.031455148011446,pr_point_167,,,,0.6867749419953596,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.03313126787543297,pr_point_168,,,,0.6883720930232559,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.03386133164167404,pr_point_169,,,,0.6899766899766899,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.03436248376965523,pr_point_170,,,,0.6915887850467289,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.039037398993968964,pr_point_171,,,,0.6932084309133489,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.03933677077293396,pr_point_172,,,,0.6948356807511737,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.04077386483550072,pr_point_173,,,,0.6964705882352941,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.04126011207699776,pr_point_174,,,,0.6981132075471698,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.042928505688905716,pr_point_175,,,,0.6997635933806147,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.043327417224645615,pr_point_176,,,,0.7014218009478673,0.9899665551839465,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.04335220903158188,pr_point_177,,,,0.7007125890736342,0.9866220735785953,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.04445740208029747,pr_point_178,,,,0.7023809523809523,0.9866220735785953,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.046419769525527954,pr_point_179,,,,0.7016706443914081,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.04666062816977501,pr_point_180,,,,0.7033492822966507,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.047425612807273865,pr_point_181,,,,0.7050359712230215,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.048432741314172745,pr_point_182,,,,0.7067307692307693,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.049462124705314636,pr_point_183,,,,0.708433734939759,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.05181240290403366,pr_point_184,,,,0.7101449275362319,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.053234439343214035,pr_point_185,,,,0.711864406779661,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.05476232245564461,pr_point_186,,,,0.7135922330097088,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.05498120188713074,pr_point_187,,,,0.7153284671532847,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.05521255359053612,pr_point_188,,,,0.7170731707317073,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.05790184065699577,pr_point_189,,,,0.7188264058679706,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0594540573656559,pr_point_190,,,,0.7205882352941176,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.061585333198308945,pr_point_191,,,,0.7223587223587223,0.9832775919732442,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0626375749707222,pr_point_192,,,,0.7216748768472906,0.979933110367893,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.06367501616477966,pr_point_193,,,,0.7234567901234568,0.979933110367893,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0666607990860939,pr_point_194,,,,0.7252475247524752,0.979933110367893,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.0787721499800682,pr_point_195,,,,0.7245657568238213,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.09819786995649338,pr_point_196,,,,0.7263681592039801,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.10132189095020294,pr_point_197,,,,0.7281795511221946,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.1021164059638977,pr_point_198,,,,0.73,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.10494299232959747,pr_point_199,,,,0.731829573934837,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.1057480052113533,pr_point_200,,,,0.7336683417085427,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.10769541561603546,pr_point_201,,,,0.7355163727959698,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.10966113954782486,pr_point_202,,,,0.7373737373737373,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.12043803185224533,pr_point_203,,,,0.739240506329114,0.9765886287625418,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.13040274381637573,pr_point_204,,,,0.7385786802030457,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.13201916217803955,pr_point_205,,,,0.7404580152671756,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.13509732484817505,pr_point_206,,,,0.7423469387755102,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.13717196881771088,pr_point_207,,,,0.7442455242966752,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.13804757595062256,pr_point_208,,,,0.7461538461538462,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.14027057588100433,pr_point_209,,,,0.7480719794344473,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.14630009233951569,pr_point_210,,,,0.75,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.16114576160907745,pr_point_211,,,,0.751937984496124,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.1659979224205017,pr_point_212,,,,0.7538860103626943,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.17934489250183105,pr_point_213,,,,0.7558441558441559,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.1851152628660202,pr_point_214,,,,0.7578125,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.19030651450157166,pr_point_215,,,,0.7597911227154047,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.19441832602024078,pr_point_216,,,,0.7617801047120419,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.19517748057842255,pr_point_217,,,,0.7637795275590551,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.20469129085540771,pr_point_218,,,,0.7657894736842106,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.2197629064321518,pr_point_219,,,,0.7678100263852242,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.22271251678466797,pr_point_220,,,,0.7698412698412699,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.22576507925987244,pr_point_221,,,,0.7718832891246684,0.9732441471571907,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.22735123336315155,pr_point_222,,,,0.7712765957446809,0.9698996655518395,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.22932162880897522,pr_point_223,,,,0.7733333333333333,0.9698996655518395,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.23215943574905396,pr_point_224,,,,0.7754010695187166,0.9698996655518395,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.23897910118103027,pr_point_225,,,,0.7774798927613941,0.9698996655518395,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.24308906495571136,pr_point_226,,,,0.7795698924731183,0.9698996655518395,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.2449040561914444,pr_point_227,,,,0.7789757412398922,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.2464388608932495,pr_point_228,,,,0.7810810810810811,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.25973770022392273,pr_point_229,,,,0.7831978319783198,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.26014986634254456,pr_point_230,,,,0.7853260869565217,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.26290273666381836,pr_point_231,,,,0.7874659400544959,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.26884329319000244,pr_point_232,,,,0.7896174863387978,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.28264564275741577,pr_point_233,,,,0.7917808219178082,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.2905227839946747,pr_point_234,,,,0.7939560439560439,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.2987833619117737,pr_point_235,,,,0.7961432506887053,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3130604922771454,pr_point_236,,,,0.7983425414364641,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3274974822998047,pr_point_237,,,,0.8005540166204986,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3341589868068695,pr_point_238,,,,0.8027777777777778,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3505350649356842,pr_point_239,,,,0.8050139275766016,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3581562936306,pr_point_240,,,,0.8072625698324022,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.36219027638435364,pr_point_241,,,,0.8095238095238095,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.36330845952033997,pr_point_242,,,,0.8117977528089888,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.37174272537231445,pr_point_243,,,,0.8140845070422535,0.9665551839464883,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.37322819232940674,pr_point_244,,,,0.8135593220338984,0.9632107023411371,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3908434212207794,pr_point_245,,,,0.8158640226628895,0.9632107023411371,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3942638635635376,pr_point_246,,,,0.8181818181818182,0.9632107023411371,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.3964257836341858,pr_point_247,,,,0.8205128205128205,0.9632107023411371,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.4121529161930084,pr_point_248,,,,0.8228571428571428,0.9632107023411371,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.41603943705558777,pr_point_249,,,,0.8252148997134671,0.9632107023411371,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.4181969165802002,pr_point_250,,,,0.8247126436781609,0.959866220735786,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.4395938217639923,pr_point_251,,,,0.8270893371757925,0.959866220735786,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.4432840347290039,pr_point_252,,,,0.8265895953757225,0.9565217391304348,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.44774526357650757,pr_point_253,,,,0.8289855072463768,0.9565217391304348,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.45120754837989807,pr_point_254,,,,0.8284883720930233,0.9531772575250836,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.45658037066459656,pr_point_255,,,,0.8279883381924198,0.9498327759197325,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.47019878029823303,pr_point_256,,,,0.827485380116959,0.9464882943143813,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.47351211309432983,pr_point_257,,,,0.8269794721407625,0.9431438127090301,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.4813958704471588,pr_point_258,,,,0.8264705882352941,0.939799331103679,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.48233816027641296,pr_point_259,,,,0.8259587020648967,0.9364548494983278,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.4859457015991211,pr_point_260,,,,0.8254437869822485,0.9331103678929766,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.49777767062187195,pr_point_261,,,,0.827893175074184,0.9331103678929766,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5035728216171265,pr_point_262,,,,0.8273809523809523,0.9297658862876255,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5113558173179626,pr_point_263,,,,0.8298507462686567,0.9297658862876255,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5173196196556091,pr_point_264,,,,0.8323353293413174,0.9297658862876255,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5208641290664673,pr_point_265,,,,0.8348348348348348,0.9297658862876255,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5279904007911682,pr_point_266,,,,0.8373493975903614,0.9297658862876255,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5293445587158203,pr_point_267,,,,0.8398791540785498,0.9297658862876255,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5297648906707764,pr_point_268,,,,0.8424242424242424,0.9297658862876255,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5439444780349731,pr_point_269,,,,0.8419452887537994,0.9264214046822743,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5492083430290222,pr_point_270,,,,0.8445121951219512,0.9264214046822743,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5492945313453674,pr_point_271,,,,0.8470948012232415,0.9264214046822743,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5541285276412964,pr_point_272,,,,0.8466257668711656,0.9230769230769231,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5560693144798279,pr_point_273,,,,0.8461538461538461,0.919732441471572,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5578233599662781,pr_point_274,,,,0.845679012345679,0.9163879598662207,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5643495321273804,pr_point_275,,,,0.848297213622291,0.9163879598662207,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5683609247207642,pr_point_276,,,,0.8478260869565217,0.9130434782608695,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5739919543266296,pr_point_277,,,,0.8473520249221184,0.9096989966555183,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5784516930580139,pr_point_278,,,,0.846875,0.9063545150501672,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5834771394729614,pr_point_279,,,,0.8463949843260188,0.903010033444816,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5836842060089111,pr_point_280,,,,0.8490566037735849,0.903010033444816,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5838881134986877,pr_point_281,,,,0.8517350157728707,0.903010033444816,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5903152227401733,pr_point_282,,,,0.8544303797468354,0.903010033444816,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5923686623573303,pr_point_283,,,,0.8571428571428571,0.903010033444816,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.5929992198944092,pr_point_284,,,,0.856687898089172,0.8996655518394648,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6000950932502747,pr_point_285,,,,0.8562300319488818,0.8963210702341137,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6016814112663269,pr_point_286,,,,0.8589743589743589,0.8963210702341137,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6038166284561157,pr_point_287,,,,0.8585209003215434,0.8929765886287625,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6124508380889893,pr_point_288,,,,0.8580645161290322,0.8896321070234113,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6142632961273193,pr_point_289,,,,0.86084142394822,0.8896321070234113,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6197802424430847,pr_point_290,,,,0.8603896103896104,0.8862876254180602,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6239920854568481,pr_point_291,,,,0.8599348534201955,0.882943143812709,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6336947679519653,pr_point_292,,,,0.8627450980392157,0.882943143812709,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6414873003959656,pr_point_293,,,,0.8655737704918033,0.882943143812709,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6439141631126404,pr_point_294,,,,0.8651315789473685,0.8795986622073578,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6471279263496399,pr_point_295,,,,0.8679867986798679,0.8795986622073578,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6488312482833862,pr_point_296,,,,0.8675496688741722,0.8762541806020067,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6501347422599792,pr_point_297,,,,0.8704318936877077,0.8762541806020067,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6561978459358215,pr_point_298,,,,0.87,0.8729096989966555,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6626660823822021,pr_point_299,,,,0.8695652173913043,0.8695652173913043,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6705120801925659,pr_point_300,,,,0.8691275167785235,0.8662207357859532,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6932693123817444,pr_point_301,,,,0.8720538720538721,0.8662207357859532,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.6944336891174316,pr_point_302,,,,0.8716216216216216,0.862876254180602,,,,,,,
precision_recall_point,original,SIRCH original (epoch 4),0.7011874914169312,pr_point_303,,,,0.8711864406779661,0.8595317725752508,,,,,,,
